user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls
23042,20.24,1.86,59,76,True,True,DE,DE
23043,70.46,72.55,20,38,False,False,DE,DE
23044,84.19,67.96,31,69,True,False,JP,US
23045,53.98,28.39,53,70,False,True,UK,FR
23046,32.33,40.77,73,55,True,True,DE,FR
23047,47.86,43.69,73,55,False,False,DE,UK
23048,51.23,71.17,21,40,True,True,DE,
23049,40.06,9.41,68,46,True,False,FR,FR
23050,92.98,91.63,64,41,False,False,US,FR
23051,74.39,1.13,32,27,True,True,UK,JP
23052,24.13,41.22,38,46,True,True,US,US
23053,58.56,5.62,54,41,True,True,JP,JP
23054,68.87,28.38,50,59,False,True,JP,US
23055,14.02,5.91,34,47,False,True,FR,US
23056,35.84,53.19,75,86,False,False,US,US
23057,90.55,90.04,63,53,True,False,DE,JP
23058,56.72,28.58,49,48,False,True,FR,UK
23059,21.7,96.83,64,88,False,True,US,FR
23060,12.28,44.07,30,26,True,False,US,JP
23061,51.82,85.24,36,46,False,False,UK,DE
23062,54.77,65.53,78,46,False,False,FR,UK
23063,33.44,20.46,54,77,True,True,US,FR
23064,63.04,57.68,49,64,True,False,US,UK
23065,6.87,79.86,27,25,True,False,US,JP
23066,14.51,23.1,79,87,True,False,FR,DE
23067,54.63,55.81,77,66,True,,US,DE
23068,6.18,72.54,89,50,True,False,US,FR
23069,88.09,15.77,88,77,False,False,FR,FR
23070,14.21,58.71,42,86,True,True,JP,UK
23071,67.39,62.71,43,40,True,,US,US
23072,39.12,12.75,46,20,True,False,FR,JP
23073,39.98,54.7,59,71,True,True,UK,DE
23074,76.49,46.0,55,58,False,True,FR,FR
23075,49.95,56.9,32,26,False,False,UK,UK
23076,72.57,,60,85,True,,US,FR
23077,50.52,,44,76,False,,FR,JP
23078,59.29,53.95,50,31,True,False,UK,FR
23079,76.07,53.3,39,44,True,True,UK,FR
23080,60.73,78.98,73,76,False,False,FR,FR
23081,61.56,85.78,39,31,False,False,FR,US
23082,78.92,60.01,28,84,True,False,DE,JP
23083,94.91,30.78,35,78,True,True,UK,
23084,37.67,0.44,47,36,False,,UK,JP
23085,57.71,59.4,60,50,False,True,US,DE
23086,8.63,91.18,49,33,False,True,JP,UK
23087,35.88,43.67,26,33,True,True,US,FR
23088,41.2,58.74,60,36,False,False,JP,DE
23089,83.52,88.16,89,62,True,False,DE,UK
23090,51.34,57.07,52,60,False,False,US,UK
23091,73.11,45.06,69,86,True,False,FR,JP
23092,1.9,29.67,35,73,True,True,FR,UK
23093,46.45,9.0,32,34,True,False,US,UK
23094,90.13,36.15,74,51,False,True,UK,
23095,22.43,87.29,29,80,True,False,JP,JP
23096,3.15,7.69,22,64,True,False,JP,DE
23097,43.34,,76,,False,False,US,UK
23098,70.44,4.39,24,87,False,False,JP,JP
23099,45.45,48.76,21,56,True,True,JP,FR
23100,46.0,65.87,59,31,False,True,JP,JP
23101,66.98,92.55,34,51,False,True,DE,JP
23102,25.44,93.38,21,22,False,True,US,FR
23103,75.19,98.48,20,33,False,True,FR,FR
23104,15.31,97.38,52,22,True,True,JP,UK
23105,39.58,70.17,56,62,True,False,FR,DE
23106,65.6,55.73,53,81,True,False,FR,UK
23107,82.84,64.53,81,21,False,True,JP,UK
23108,79.15,4.06,86,83,True,True,JP,US
23109,72.17,38.55,54,81,False,,US,US
23110,35.91,39.81,36,83,False,True,DE,JP
23111,12.23,54.29,56,89,False,True,FR,UK
23112,21.68,33.92,32,22,True,False,JP,US
23113,86.48,31.8,70,44,True,,US,US
23114,85.73,95.28,76,25,True,False,JP,DE
23115,95.16,26.13,38,24,False,True,UK,FR
23116,7.6,43.34,60,73,True,True,DE,UK
23117,53.68,30.35,29,37,False,True,US,FR
23118,64.87,40.51,29,73,True,True,UK,JP
23119,71.07,29.99,83,62,True,False,US,FR
23120,64.39,75.21,80,77,True,True,JP,UK
23121,77.0,63.63,24,60,False,True,JP,US
23122,35.95,79.9,53,65,False,,FR,FR
23123,17.94,45.56,78,55,True,True,US,JP
23124,20.46,92.89,68,64,False,True,UK,US
23125,1.2,,88,30,False,True,UK,US
23126,35.03,72.2,48,76,True,,DE,US
23127,9.17,48.23,58,,False,False,US,JP
23128,32.15,11.64,67,41,True,True,JP,JP
23129,62.82,56.45,24,22,True,False,US,UK
23130,89.45,98.77,53,23,False,False,UK,FR
23131,83.96,74.32,75,74,True,True,JP,UK
23132,25.27,,25,,False,,DE,DE
23133,13.41,77.98,47,28,True,True,FR,FR
23134,19.31,,81,23,True,True,DE,JP
23135,97.1,50.44,50,89,False,True,DE,US
23136,54.95,7.29,64,35,True,False,FR,JP
23137,18.25,35.68,36,18,True,True,DE,FR
23138,84.07,,52,35,False,True,US,UK
23139,39.52,75.1,41,63,False,True,DE,FR
23140,89.92,35.43,85,26,False,True,DE,FR
23141,26.07,,65,64,False,True,US,UK
23142,39.32,58.28,81,64,False,False,JP,US
23143,50.49,84.84,63,67,False,True,DE,DE
23144,89.26,29.9,18,82,True,True,UK,UK
23145,86.88,15.88,88,62,False,True,DE,JP
23146,57.44,90.42,68,23,True,False,JP,US
23147,22.18,37.52,47,60,False,False,US,DE
23148,40.34,,32,78,False,True,JP,DE
23149,97.56,25.12,47,66,True,True,US,FR
23150,60.78,18.91,77,85,False,False,UK,US
23151,78.11,65.59,44,19,False,False,US,FR
23152,44.99,37.45,59,34,False,False,UK,JP
23153,53.2,16.26,88,,False,,DE,US
23154,42.9,11.09,39,76,False,True,FR,JP
23155,70.29,24.09,26,67,False,True,JP,FR
23156,85.15,30.34,56,74,True,True,UK,US
23157,50.74,46.58,50,45,True,True,JP,DE
23158,48.09,84.53,38,71,True,True,US,DE
23159,34.03,62.18,74,54,False,False,FR,JP
23160,17.71,10.37,75,29,False,False,DE,DE
23161,93.92,79.01,45,74,False,False,JP,FR
23162,31.61,1.36,81,39,True,True,FR,UK
23163,80.07,30.11,18,59,True,True,JP,US
23164,71.53,52.9,34,54,False,True,US,FR
23165,79.09,73.26,70,88,False,False,UK,JP
23166,93.68,11.08,45,43,False,True,UK,DE
23167,62.34,,20,21,False,True,DE,FR
23168,89.8,94.88,81,80,True,False,DE,FR
23169,16.77,81.72,79,58,True,False,DE,UK
23170,62.67,11.4,33,83,False,True,FR,JP
23171,77.23,63.39,42,24,False,False,UK,UK
23172,27.16,94.66,77,71,False,False,JP,UK
23173,74.08,75.72,46,52,False,False,JP,JP
23174,77.85,18.73,75,27,True,False,FR,UK
23175,83.12,95.07,84,49,False,True,UK,UK
23176,31.29,98.24,42,88,True,False,DE,DE
23177,68.16,63.78,44,89,False,False,UK,US
23178,30.43,74.41,56,78,False,True,US,FR
23179,73.9,28.63,28,24,True,True,DE,JP
23180,46.3,73.88,57,62,True,False,US,US
23181,59.75,31.09,75,40,False,False,FR,DE
23182,41.58,4.71,81,52,True,False,US,JP
23183,16.2,70.82,39,36,False,False,JP,UK
23184,17.8,44.79,39,23,False,True,US,UK
23185,7.76,5.39,51,44,False,True,US,US
23186,61.81,11.02,23,58,False,False,JP,FR
23187,84.86,24.39,26,47,False,False,FR,JP
23188,2.08,18.12,51,42,True,False,UK,US
23189,6.62,84.0,25,34,True,True,UK,FR
23190,45.75,37.31,87,70,False,True,JP,JP
23191,73.77,8.26,28,77,True,True,US,DE
23192,15.77,48.89,39,21,True,False,US,FR
23193,27.17,16.51,44,84,False,False,DE,DE
23194,23.2,13.51,68,,False,True,FR,US
23195,39.91,52.11,39,40,False,False,UK,US
23196,22.5,22.01,38,31,True,True,DE,
23197,35.26,23.3,20,40,True,False,JP,DE
23198,72.85,54.3,66,59,True,False,FR,JP
23199,61.1,99.08,54,46,False,True,US,UK
23200,8.12,98.52,61,56,True,True,DE,US
23201,63.77,99.55,67,79,True,True,UK,DE
23202,47.71,6.38,38,31,False,False,FR,FR
23203,93.46,88.11,70,63,True,False,DE,US
23204,28.93,55.55,82,39,True,False,UK,FR
23205,72.62,89.63,34,71,True,False,JP,US
23206,73.09,88.45,82,73,False,True,UK,UK
23207,22.15,66.24,41,55,False,False,UK,UK
23208,90.32,10.78,26,65,False,False,DE,US
23209,49.12,95.34,85,52,True,False,US,UK
23210,67.89,74.17,43,22,True,True,JP,US
23211,14.59,59.79,59,,False,False,UK,FR
23212,25.78,59.12,49,73,False,True,JP,UK
23213,58.61,73.1,18,56,False,False,DE,JP
23214,31.9,60.31,63,83,False,False,FR,FR
23215,49.97,31.48,67,39,False,False,DE,DE
23216,37.4,61.69,78,45,False,True,DE,US
23217,64.06,98.71,62,56,True,True,FR,FR
23218,48.71,58.15,60,59,False,,JP,JP
23219,0.46,23.71,77,52,False,True,JP,FR
23220,64.97,61.97,40,34,False,False,FR,FR
23221,42.21,96.92,35,63,False,False,DE,JP
23222,34.17,,52,77,True,False,US,UK
23223,9.41,22.47,53,20,True,False,DE,FR
23224,22.04,54.32,42,45,False,False,US,JP
23225,22.38,24.0,35,41,False,False,FR,DE
23226,93.54,63.48,44,56,True,True,DE,DE
23227,43.25,38.1,70,54,True,True,JP,JP
23228,4.21,29.76,52,76,False,False,JP,JP
23229,13.88,27.46,50,60,False,True,FR,UK
23230,7.9,32.16,44,33,False,True,UK,FR
23231,58.89,81.55,56,23,False,,UK,US
23232,18.66,84.08,44,33,False,True,UK,JP
23233,49.86,,83,28,False,True,DE,DE
23234,37.01,9.32,56,89,False,False,UK,US
23235,80.39,14.81,27,62,False,True,US,DE
23236,32.05,16.59,33,36,False,False,JP,DE
23237,45.83,51.51,45,73,True,False,US,US
23238,72.13,24.57,77,63,True,False,UK,US
23239,43.34,76.41,61,58,False,True,DE,US
23240,79.32,90.56,53,48,True,True,DE,US
23241,66.17,81.23,18,31,True,False,UK,DE
23242,41.05,40.54,86,50,False,True,JP,DE
23243,50.4,45.68,25,27,True,False,JP,UK
23244,96.72,4.07,67,87,True,False,DE,FR
23245,66.16,10.11,32,80,False,False,US,US
23246,90.5,63.51,43,81,False,False,UK,JP
23247,17.88,13.49,46,85,True,False,US,DE
23248,48.32,64.67,71,60,False,False,UK,UK
23249,90.87,29.2,54,47,True,True,UK,DE
23250,32.26,,86,73,True,True,UK,
23251,96.77,51.68,33,84,True,,UK,DE
23252,9.71,45.0,50,27,False,False,DE,JP
23253,90.27,19.86,32,45,True,True,UK,US
23254,44.52,94.13,82,46,False,False,FR,US
23255,7.37,84.47,42,53,True,True,FR,JP
23256,87.95,37.08,80,82,True,True,DE,JP
23257,25.19,57.38,60,30,False,True,DE,DE
23258,2.23,50.17,42,37,True,True,UK,US
23259,13.58,93.84,73,18,True,False,UK,DE
23260,65.91,90.52,84,55,True,False,US,JP
23261,97.78,,86,85,False,True,UK,JP
23262,11.15,91.66,38,22,True,True,DE,UK
23263,46.19,19.76,27,29,False,False,DE,FR
23264,18.06,,33,81,True,False,DE,US
23265,74.5,91.17,41,58,False,True,JP,US
23266,11.81,,32,84,False,False,FR,UK
23267,23.98,66.8,32,79,False,False,US,DE
23268,19.64,28.65,18,37,True,True,JP,US
23269,55.25,16.99,88,43,False,False,DE,US
23270,87.32,,22,27,False,False,US,UK
23271,51.11,69.16,74,59,True,False,JP,US
23272,5.82,32.56,38,33,True,True,UK,FR
23273,56.34,60.52,27,55,True,False,UK,UK
23274,79.75,26.7,22,44,True,False,US,DE
23275,13.22,69.1,52,81,True,True,FR,JP
23276,7.27,76.45,43,71,True,False,DE,DE
23277,18.78,39.36,84,22,True,True,FR,FR
23278,74.61,27.59,29,29,True,,JP,US
23279,59.17,14.99,39,69,True,False,JP,UK
23280,54.06,97.73,63,27,True,True,JP,UK
23281,24.95,69.46,86,30,True,False,DE,JP
23282,33.22,28.71,62,82,True,True,US,DE
23283,96.59,22.04,73,89,True,True,JP,US
23284,24.06,77.11,79,65,False,True,UK,DE
23285,90.16,71.32,63,62,True,True,US,
23286,58.05,33.76,31,69,False,False,FR,US
23287,12.33,76.85,37,23,False,True,UK,UK
23288,46.73,55.36,28,56,True,False,US,UK
23289,94.85,67.35,72,38,True,,US,JP
23290,41.86,0.46,27,23,False,False,FR,UK
23291,86.34,10.45,21,89,True,False,JP,DE
23292,25.64,89.32,22,49,True,False,UK,UK
23293,57.09,22.43,31,,True,False,JP,DE
23294,84.39,,29,21,True,False,FR,FR
23295,92.07,16.32,31,21,True,True,UK,JP
23296,48.58,88.25,27,85,True,True,JP,US
23297,63.97,91.77,55,,False,True,UK,UK
23298,0.3,40.07,27,34,True,False,US,UK
23299,25.32,67.93,81,27,False,True,UK,FR
23300,27.87,81.71,28,21,False,True,US,
23301,9.35,98.73,68,83,True,True,FR,US
23302,27.97,74.09,87,63,True,True,US,
23303,32.11,94.4,19,75,False,False,JP,US
23304,96.88,65.07,74,75,True,False,JP,US
23305,66.86,3.27,23,62,False,True,US,JP
23306,42.6,64.6,19,27,False,,JP,DE
23307,98.81,55.7,74,73,False,True,JP,JP
23308,15.32,58.63,57,76,True,True,UK,FR
23309,47.61,4.34,20,51,False,False,DE,JP
23310,64.71,25.09,54,44,False,,FR,FR
23311,5.56,39.2,45,31,False,False,FR,DE
23312,71.7,93.27,63,72,False,True,FR,US
23313,9.99,50.31,31,,False,False,JP,DE
23314,14.03,14.82,21,72,False,False,UK,UK
23315,15.97,65.21,69,64,False,,FR,JP
23316,92.89,20.03,20,50,False,,FR,
23317,68.32,87.12,74,68,True,True,US,DE
23318,65.54,72.62,39,24,False,True,FR,FR
23319,55.55,21.69,57,75,False,False,JP,
23320,29.28,65.36,33,32,False,True,FR,UK
23321,62.09,85.57,59,55,False,False,UK,UK
23322,41.01,66.94,40,44,True,False,JP,UK
23323,14.54,36.63,65,70,False,True,UK,US
23324,68.96,95.76,53,,False,,US,UK
23325,12.96,,54,87,False,True,FR,FR
23326,19.07,7.52,20,21,True,False,US,DE
23327,81.77,29.56,54,84,True,True,UK,JP
23328,66.01,35.43,27,18,True,True,FR,UK
23329,63.1,63.44,57,30,False,True,DE,UK
23330,41.82,37.51,26,86,True,True,US,FR
23331,39.63,74.65,66,83,False,True,US,JP
23332,69.03,25.94,72,21,False,True,FR,US
23333,74.0,,59,58,False,False,FR,JP
23334,51.02,62.16,75,86,True,True,FR,DE
23335,96.93,20.92,52,88,True,False,JP,US
23336,95.57,33.99,87,47,False,True,FR,JP
23337,41.24,9.88,48,35,True,False,UK,UK
23338,82.06,88.79,83,50,False,False,DE,US
23339,54.33,13.67,73,71,False,False,US,US
23340,51.18,,63,39,True,False,FR,DE
23341,5.5,16.31,62,64,False,False,FR,DE
23342,57.4,47.48,57,52,True,True,FR,JP
23343,90.06,46.32,39,52,False,False,DE,JP
23344,78.01,57.17,37,,True,False,FR,FR
23345,78.63,8.76,35,27,True,False,FR,JP
23346,15.99,56.93,60,59,True,False,UK,US
23347,35.84,3.99,52,74,False,True,JP,US
23348,23.32,98.08,87,54,False,True,JP,FR
23349,31.59,73.58,55,70,False,True,UK,DE
23350,57.95,75.49,30,,False,True,US,JP
23351,36.48,23.43,34,41,False,False,US,UK
23352,56.07,74.2,77,28,True,True,FR,JP
23353,43.85,8.01,82,71,True,True,JP,FR
23354,28.66,25.72,51,31,False,True,US,US
23355,9.54,4.3,60,62,False,True,US,
23356,89.18,31.59,83,50,True,True,UK,UK
23357,1.14,10.89,71,87,False,False,DE,FR
23358,0.17,16.08,36,24,False,False,US,DE
23359,82.68,49.1,59,67,False,True,JP,DE
23360,99.68,22.75,89,43,True,True,FR,JP
23361,72.71,13.27,56,85,True,True,DE,US
23362,1.53,9.79,58,19,False,True,JP,FR
23363,22.67,30.1,61,73,True,True,FR,FR
23364,97.18,,88,26,True,True,JP,US
23365,80.86,38.84,59,31,False,False,UK,UK
23366,56.68,43.4,74,44,True,False,JP,JP
23367,23.69,25.91,79,88,False,False,FR,DE
23368,1.44,40.33,64,38,True,False,DE,UK
23369,2.09,8.24,19,34,True,False,UK,DE
23370,61.2,12.0,56,72,False,True,DE,JP
23371,2.18,65.17,42,49,True,False,UK,DE
23372,99.36,16.99,79,87,True,True,US,US
23373,18.34,19.59,68,41,True,False,JP,FR
23374,71.07,75.5,82,67,False,True,US,UK
23375,15.51,32.44,67,65,False,True,FR,US
23376,54.01,49.09,64,50,False,True,DE,UK
23377,8.06,96.97,65,,False,True,US,UK
23378,76.68,50.33,75,27,True,False,FR,JP
23379,58.49,39.35,75,50,True,True,DE,UK
23380,8.62,41.98,23,75,True,False,US,JP
23381,84.86,56.34,51,35,False,True,FR,US
23382,54.7,70.32,69,32,False,False,DE,US
23383,92.16,66.06,56,45,True,True,DE,DE
23384,91.66,65.57,18,,False,False,US,US
23385,92.05,32.72,57,23,False,True,FR,US
23386,7.78,98.23,88,63,True,False,FR,JP
23387,12.1,31.82,36,79,True,False,UK,FR
23388,98.77,44.94,22,21,False,False,US,US
23389,48.76,5.29,44,82,True,False,DE,JP
23390,23.82,98.3,61,53,True,True,JP,JP
23391,76.97,61.17,30,18,False,True,DE,DE
23392,26.43,38.64,64,56,False,False,DE,UK
23393,72.72,81.9,20,77,True,False,US,JP
23394,83.73,5.34,64,55,False,False,JP,UK
23395,78.43,83.3,80,52,False,True,DE,DE
23396,27.4,22.46,29,39,True,False,JP,DE
23397,40.16,77.68,18,29,True,True,UK,US
23398,41.33,41.94,61,,True,False,FR,FR
23399,49.13,80.66,62,33,True,,US,FR
23400,16.74,8.02,56,18,False,True,FR,US
23401,45.25,31.33,26,67,False,True,UK,FR
23402,51.08,49.69,74,,False,True,FR,US
23403,53.17,46.75,59,79,False,True,DE,JP
23404,81.99,34.6,62,79,False,True,UK,UK
23405,51.73,31.0,36,78,False,True,UK,
23406,23.08,35.66,86,19,False,False,FR,FR
23407,66.31,12.93,32,75,True,True,UK,
23408,79.73,59.67,81,27,True,True,UK,UK
23409,31.94,8.39,19,39,True,False,FR,
23410,64.53,80.09,58,49,True,True,UK,DE
23411,14.69,70.32,83,60,True,False,UK,FR
23412,34.19,31.0,73,74,False,False,DE,UK
23413,90.92,11.75,83,74,False,False,JP,JP
23414,91.13,73.81,21,,False,False,FR,FR
23415,57.53,95.61,83,59,False,True,US,US
23416,70.24,68.47,53,78,True,False,UK,US
23417,85.4,,22,28,False,False,JP,FR
23418,95.86,20.33,56,29,False,True,JP,US
23419,48.99,47.59,31,79,True,False,JP,UK
23420,56.16,71.17,83,46,True,False,US,US
23421,41.56,42.48,65,26,False,False,JP,UK
23422,7.2,81.54,55,59,False,False,DE,DE
23423,42.28,5.98,27,87,False,True,FR,FR
23424,79.06,59.81,46,22,True,False,FR,FR
23425,80.49,99.82,28,54,True,True,DE,UK
23426,89.24,35.12,39,27,True,,DE,FR
23427,5.15,38.46,56,89,True,False,FR,US
23428,52.72,0.88,38,23,True,False,UK,DE
23429,10.74,87.57,72,75,False,,FR,US
23430,20.07,19.11,58,,True,False,FR,DE
23431,90.02,54.56,27,20,False,False,UK,JP
23432,49.68,61.68,53,53,False,False,DE,FR
23433,75.85,30.28,48,,False,True,UK,DE
23434,6.44,63.25,29,51,False,,DE,
23435,41.68,22.09,64,58,False,False,DE,UK
23436,67.42,39.16,41,83,True,False,UK,UK
23437,13.34,38.08,77,28,False,False,US,US
23438,32.58,74.18,18,27,False,True,UK,
23439,6.45,4.2,62,40,True,True,JP,
23440,65.13,35.49,85,24,True,True,JP,FR
23441,97.09,54.55,23,51,False,False,UK,DE
23442,82.7,29.58,75,,True,False,US,FR
23443,97.46,22.56,66,36,False,True,JP,US
23444,84.56,61.66,56,66,False,True,DE,UK
23445,85.52,71.73,65,,False,True,US,US
23446,57.72,74.1,46,24,False,True,JP,FR
23447,51.83,83.85,85,30,False,True,DE,JP
23448,40.63,92.09,71,19,True,True,DE,US
23449,81.81,,49,71,False,False,JP,FR
23450,18.21,1.95,78,82,False,False,FR,US
23451,5.62,14.63,24,61,True,True,FR,
23452,94.79,30.21,56,32,False,True,DE,JP
23453,0.38,78.5,35,32,True,,DE,UK
23454,97.68,92.21,28,63,False,False,UK,UK
23455,72.89,6.46,45,66,True,False,DE,JP
23456,32.85,7.7,25,36,True,False,US,US
23457,69.78,1.11,50,,False,,UK,
23458,81.79,52.63,29,58,True,False,UK,US
23459,24.54,28.14,75,61,True,False,UK,DE
23460,77.09,62.42,33,85,True,,FR,JP
23461,80.44,69.86,59,39,False,False,US,US
23462,24.94,31.15,37,43,False,True,FR,
23463,4.19,89.13,35,56,True,True,UK,JP
23464,20.41,96.79,79,36,False,,DE,FR
23465,20.06,47.46,46,81,True,True,UK,UK
23466,6.52,88.03,66,78,False,False,UK,FR
23467,72.6,30.55,23,23,False,True,FR,US
23468,38.0,35.03,28,45,True,True,UK,FR
23469,88.44,11.63,27,79,True,True,UK,DE
23470,25.22,44.66,60,70,False,True,US,DE
23471,45.32,19.69,52,87,True,True,JP,DE
23472,63.9,10.99,49,87,False,True,FR,JP
23473,87.75,10.66,22,60,True,False,DE,JP
23474,52.46,81.12,18,88,True,True,JP,FR
23475,37.35,88.93,65,61,False,,US,DE
23476,86.7,95.87,32,67,False,True,UK,US
23477,31.02,29.3,41,38,False,True,UK,FR
23478,7.94,87.23,21,27,False,True,DE,UK
23479,44.5,47.8,88,30,True,True,US,FR
23480,78.51,82.65,71,19,True,False,DE,DE
23481,3.08,66.28,58,85,True,,UK,FR
23482,58.59,66.69,33,65,False,True,JP,US
23483,59.45,43.77,26,60,False,True,FR,DE
23484,92.85,1.11,77,48,True,False,FR,UK
23485,28.65,,36,51,True,False,US,US
23486,27.88,26.54,18,45,False,False,JP,US
23487,44.05,46.21,78,24,False,False,UK,FR
23488,35.69,98.26,42,34,False,True,JP,JP
23489,73.63,76.56,85,47,False,True,JP,US
23490,64.18,7.67,75,58,False,True,US,UK
23491,75.89,99.58,88,,False,False,FR,US
23492,82.0,98.16,21,31,False,False,FR,
23493,92.3,66.4,39,31,True,True,US,US
23494,43.09,75.02,89,,False,False,UK,JP
23495,98.47,42.4,63,40,True,True,DE,DE
23496,21.57,81.41,36,47,True,False,JP,UK
23497,71.44,22.85,54,78,False,True,UK,JP
23498,53.4,31.14,89,24,False,True,UK,DE
23499,81.69,71.44,64,84,False,True,UK,FR
23500,47.68,5.7,60,32,True,,JP,JP
23501,78.39,4.51,44,61,False,True,DE,JP
23502,93.02,95.81,39,22,True,,JP,US
23503,73.23,7.68,23,29,False,True,DE,US
23504,77.61,72.52,30,26,False,True,JP,DE
23505,6.72,8.84,25,82,False,True,JP,UK
23506,20.5,27.21,28,58,True,False,FR,FR
23507,97.43,53.37,77,,False,True,JP,
23508,69.32,73.69,80,53,True,True,UK,
23509,56.14,35.68,30,85,True,False,JP,UK
23510,36.7,40.46,63,53,False,True,DE,UK
23511,4.44,5.63,45,49,True,False,DE,US
23512,36.91,85.17,71,38,False,False,DE,JP
23513,49.89,65.85,47,71,False,True,JP,FR
23514,21.15,9.39,23,48,False,False,UK,DE
23515,17.31,16.77,76,44,False,False,UK,
23516,50.84,27.12,71,84,True,True,DE,US
23517,58.59,1.96,38,36,False,True,JP,US
23518,23.99,26.13,54,60,False,True,FR,FR
23519,58.74,92.89,72,72,False,True,DE,UK
23520,90.03,37.71,63,80,True,False,US,JP
23521,47.32,48.78,39,20,True,True,DE,FR
23522,85.74,88.61,25,34,False,False,UK,JP
23523,92.73,32.72,32,79,False,False,US,JP
23524,9.24,79.28,59,35,True,True,US,US
23525,9.58,9.85,40,64,False,False,US,US
23526,47.6,19.9,88,44,False,True,US,FR
23527,58.81,8.12,55,57,True,True,DE,JP
23528,42.59,72.72,80,,True,True,US,UK
23529,32.65,5.74,37,86,True,True,UK,
23530,64.1,40.51,29,54,True,True,JP,US
23531,0.21,87.27,79,83,False,True,US,DE
23532,96.81,55.75,61,75,True,False,DE,UK
23533,23.21,57.73,22,66,False,False,UK,UK
23534,91.71,9.64,89,48,False,False,UK,FR
23535,10.9,28.92,61,22,True,True,FR,US
23536,23.81,16.3,22,75,True,False,JP,JP
23537,23.49,49.54,78,74,True,True,UK,UK
23538,99.62,74.8,71,70,False,False,JP,JP
23539,0.46,23.73,37,23,True,False,FR,
23540,63.96,83.94,47,42,True,False,UK,DE
23541,86.97,28.47,89,47,True,True,UK,US
23542,67.23,45.75,70,36,True,True,JP,DE
23543,36.27,2.06,78,29,False,True,US,US
23544,95.83,14.94,78,82,True,True,JP,FR
23545,89.35,87.09,47,42,True,,FR,UK
23546,43.4,42.98,61,,False,True,UK,DE
23547,57.33,3.43,29,58,True,False,JP,US
23548,96.75,56.06,29,52,False,True,US,JP
23549,98.26,26.55,55,57,True,True,JP,
23550,44.98,67.56,22,28,True,False,UK,UK
23551,84.74,28.5,56,,False,,JP,JP
23552,30.2,,69,30,True,True,FR,JP
23553,37.18,52.82,79,56,False,True,US,US
23554,16.48,9.92,71,50,True,True,FR,US
23555,20.92,24.82,64,42,False,True,DE,DE
23556,65.69,81.53,43,84,False,False,JP,
23557,51.08,56.19,58,52,True,True,JP,DE
23558,23.11,52.36,51,18,False,False,DE,UK
23559,40.29,9.79,87,78,True,True,UK,UK
23560,37.32,,29,76,False,,JP,JP
23561,98.74,65.72,63,68,False,True,FR,DE
23562,85.36,78.44,71,59,False,True,DE,DE
23563,38.8,41.46,25,33,False,True,US,FR
23564,91.39,81.25,62,64,True,False,UK,US
23565,34.26,,58,88,True,False,DE,UK
23566,66.79,68.1,61,27,True,True,JP,UK
23567,96.66,30.88,54,60,True,True,JP,UK
23568,39.03,0.82,47,51,False,True,DE,JP
23569,67.99,25.9,30,84,True,True,JP,FR
23570,29.59,8.75,75,73,False,True,FR,DE
23571,26.63,29.51,32,71,False,False,UK,
23572,57.42,1.06,89,32,False,False,JP,US
23573,97.93,57.4,51,76,True,False,US,US
23574,45.31,14.0,87,52,False,True,UK,DE
23575,93.76,4.44,55,62,False,True,UK,FR
23576,91.44,56.67,67,27,True,False,DE,FR
23577,25.38,67.4,69,35,True,False,US,DE
23578,40.18,46.39,25,66,False,False,JP,DE
23579,64.33,25.31,61,70,True,False,DE,US
23580,51.8,50.26,34,54,True,True,UK,FR
23581,9.6,60.78,23,58,True,,US,
23582,99.37,30.71,25,47,True,False,DE,
23583,75.27,11.0,57,64,True,,US,DE
23584,43.77,86.61,23,,False,True,UK,FR
23585,61.82,44.34,79,34,True,True,DE,DE
23586,8.76,91.16,59,44,False,True,JP,US
23587,49.53,88.03,79,35,False,True,US,FR
23588,93.08,32.88,80,51,True,True,US,UK
23589,89.66,19.21,36,,False,False,US,UK
23590,33.74,22.73,67,27,False,False,UK,JP
23591,53.14,72.86,46,64,True,True,DE,US
23592,69.74,28.87,24,27,False,False,DE,US
23593,34.0,72.36,29,78,False,True,DE,DE
23594,6.49,69.85,33,35,True,False,FR,JP
23595,50.54,58.9,66,28,True,True,JP,JP
23596,60.16,61.28,31,89,False,False,DE,JP
23597,0.58,99.23,79,66,True,False,FR,UK
23598,9.56,55.22,66,23,True,False,UK,JP
23599,20.73,43.61,75,33,True,True,DE,US
23600,34.81,24.48,68,26,False,,JP,DE
23601,54.11,93.43,61,29,True,False,JP,FR
23602,29.38,85.62,83,83,True,False,UK,DE
23603,27.62,1.41,84,87,False,True,US,JP
23604,86.93,48.49,48,61,True,False,JP,US
23605,14.51,44.69,53,,False,False,UK,JP
23606,49.55,89.85,75,81,False,False,US,DE
23607,95.28,,80,28,False,False,UK,JP
23608,62.5,87.71,25,61,False,True,JP,US
23609,71.72,45.81,31,50,True,False,UK,DE
23610,43.12,13.52,79,70,False,False,DE,
23611,1.99,8.02,78,34,False,False,US,DE
23612,64.61,92.93,48,34,True,,FR,DE
23613,63.19,3.61,40,29,False,True,JP,JP
23614,11.04,82.19,73,34,True,True,FR,UK
23615,46.22,60.28,80,30,False,False,DE,US
23616,91.53,3.41,89,29,True,False,UK,JP
23617,20.51,73.83,61,72,False,False,DE,UK
