user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls
8007,54.55,54.55,54,54,True,True,UK,UK
8008,81.53,81.53,27,27,True,True,DE,DE
8009,84.01,,61,61,True,True,US,US
8010,58.79,58.79,37,37,False,False,DE,DE
8011,96.59,96.59,76,76,False,False,JP,JP
8012,71.97,71.97,78,78,False,False,UK,UK
8013,67.69,67.69,59,59,True,True,US,US
8014,36.14,36.14,55,55,True,True,JP,JP
8015,0.23,0.23,46,46,False,False,US,US
8016,24.09,24.09,39,39,False,,FR,FR
8017,76.39,76.39,69,69,True,True,DE,DE
8018,70.99,70.99,79,79,False,False,DE,DE
8019,33.1,33.1,30,30,False,False,US,US
8020,62.56,62.56,84,84,True,True,US,US
8021,19.53,19.53,56,56,False,False,DE,DE
8022,26.36,26.36,63,63,False,False,US,US
8023,94.74,94.74,24,24,True,True,FR,FR
8024,41.32,41.32,30,30,False,False,FR,FR
8025,24.5,24.5,18,18,False,False,DE,DE
8026,48.71,48.71,55,55,True,True,JP,JP
8027,38.7,38.7,25,25,False,False,JP,JP
8028,72.95,72.95,41,41,False,False,FR,
8029,96.21,96.21,54,54,False,False,JP,JP
8030,59.17,59.17,22,22,True,True,FR,FR
8031,59.11,59.11,72,,True,True,DE,DE
8032,36.48,36.48,90,90,True,True,DE,DE
8033,56.46,56.46,77,77,False,False,JP,JP
8034,31.93,31.93,24,24,False,False,UK,UK
8035,0.11,0.11,56,56,True,,US,US
8036,86.61,86.61,41,41,True,True,JP,JP
8037,42.94,42.94,40,40,True,True,JP,
8038,49.21,49.21,38,38,True,True,US,US
8039,8.35,8.35,72,,False,,UK,UK
8040,83.71,83.71,38,38,False,False,DE,DE
8041,17.03,17.03,56,56,True,,US,US
8042,41.06,41.06,34,,False,False,FR,FR
8043,84.03,84.03,42,42,False,False,DE,DE
8044,45.78,45.78,58,58,True,True,FR,FR
8045,93.12,,43,43,True,True,US,US
8046,20.93,20.93,74,,True,True,UK,UK
8047,71.52,71.52,41,41,False,False,UK,UK
8048,97.8,97.8,32,32,False,False,FR,FR
8049,54.96,54.96,70,70,True,True,UK,UK
8050,69.22,69.22,75,75,False,,JP,JP
8051,39.32,39.32,32,32,False,False,JP,JP
8052,75.13,75.13,59,59,False,False,JP,JP
8053,90.89,90.89,74,74,True,True,JP,JP
8054,70.31,70.31,90,90,False,False,DE,DE
8055,93.59,,76,76,True,True,DE,DE
8056,58.87,58.87,56,56,False,False,DE,DE
8057,57.71,57.71,74,74,False,False,JP,JP
8058,30.46,30.46,81,81,True,True,US,US
8059,70.96,70.96,76,76,True,True,UK,UK
8060,88.2,88.2,44,44,False,False,JP,JP
8061,64.63,64.63,52,52,False,False,JP,JP
8062,23.3,23.3,69,69,False,False,JP,JP
8063,54.41,54.41,61,61,False,False,US,US
8064,75.59,75.59,34,34,True,True,UK,UK
8065,93.94,93.94,46,46,False,False,UK,UK
8066,15.66,,23,23,True,True,DE,
8067,12.75,12.75,34,34,False,False,US,US
8068,41.29,41.29,70,70,True,True,UK,UK
8069,12.56,12.56,29,,False,False,DE,DE
8070,98.04,98.04,69,69,False,False,FR,FR
8071,42.43,42.43,22,22,False,False,US,US
8072,53.36,53.36,58,58,True,True,US,US
8073,22.71,22.71,24,24,True,True,JP,JP
8074,44.91,44.91,78,78,False,False,FR,
8075,98.47,98.47,67,,False,False,UK,UK
8076,48.87,48.87,69,69,True,True,FR,FR
8077,0.88,0.88,37,37,True,True,US,US
8078,24.25,24.25,54,54,True,True,UK,UK
8079,97.85,97.85,66,66,True,True,JP,JP
8080,98.91,98.91,59,59,True,True,US,US
8081,21.05,21.05,78,78,False,False,UK,UK
8082,61.53,61.53,74,74,False,,FR,FR
8083,7.69,7.69,62,62,True,True,DE,DE
8084,57.74,57.74,34,34,True,True,JP,JP
8085,12.59,12.59,42,42,False,False,US,US
8086,81.87,81.87,35,,True,True,JP,JP
8087,93.96,93.96,35,35,False,False,US,US
8088,17.3,17.3,39,39,False,,JP,JP
8089,46.27,46.27,56,56,True,,JP,JP
8090,10.2,10.2,66,66,False,False,JP,JP
8091,33.91,,52,52,True,True,UK,UK
8092,6.51,6.51,84,84,False,False,DE,DE
8093,26.45,26.45,64,64,False,False,JP,JP
8094,99.02,99.02,22,22,False,False,FR,FR
8095,4.46,4.46,50,50,True,True,DE,DE
8096,85.9,85.9,33,33,False,False,UK,UK
8097,7.75,7.75,65,65,False,False,JP,JP
8098,52.9,52.9,31,31,False,,DE,DE
8099,45.21,45.21,74,74,True,True,US,US
8100,93.16,93.16,23,23,True,,FR,FR
8101,19.9,19.9,51,51,True,True,FR,FR
8102,17.97,17.97,73,73,True,True,US,US
8103,74.87,74.87,57,57,True,True,UK,UK
8104,72.57,72.57,88,88,False,False,UK,UK
8105,69.92,69.92,33,33,False,False,US,US
8106,2.61,2.61,64,64,False,False,JP,JP
8107,26.0,26.0,61,61,True,True,UK,UK
8108,83.99,83.99,56,56,True,True,JP,JP
8109,60.09,60.09,22,22,True,True,DE,DE
8110,60.22,60.22,83,83,True,True,JP,JP
8111,29.59,29.59,73,73,True,True,FR,FR
8112,26.02,26.02,82,82,True,,US,US
8113,94.66,94.66,86,86,True,True,FR,FR
8114,72.78,72.78,43,43,True,True,DE,DE
8115,12.69,,49,49,True,True,FR,FR
8116,93.77,93.77,30,30,False,False,UK,UK
8117,58.24,58.24,70,70,True,True,DE,DE
8118,33.34,33.34,35,35,True,True,DE,DE
8119,39.71,39.71,43,43,True,True,DE,DE
8120,72.54,72.54,75,75,True,True,US,US
8121,37.63,37.63,38,38,False,False,JP,JP
8122,57.87,57.87,73,73,False,False,JP,JP
8123,71.05,71.05,81,81,True,True,JP,JP
8124,19.54,19.54,53,53,False,False,UK,UK
8125,94.42,94.42,59,59,True,True,JP,JP
8126,35.62,35.62,25,25,True,True,UK,UK
8127,41.94,41.94,53,53,False,False,UK,UK
8128,69.85,69.85,76,76,False,False,JP,JP
8129,60.88,60.88,24,24,False,False,UK,UK
8130,44.01,44.01,59,59,False,False,FR,FR
8131,64.97,64.97,65,65,True,True,FR,FR
8132,90.28,90.28,44,44,False,,DE,DE
8133,80.03,80.03,61,,True,True,US,
8134,82.43,,86,86,False,False,UK,UK
8135,25.84,25.84,83,83,False,False,FR,FR
8136,41.94,41.94,31,,False,False,US,
8137,55.38,55.38,67,67,True,True,UK,UK
8138,4.42,4.42,38,38,True,True,US,US
8139,76.98,76.98,58,58,False,False,UK,UK
8140,32.35,32.35,39,39,False,False,UK,UK
8141,28.26,28.26,39,39,False,False,JP,JP
8142,25.93,25.93,86,86,False,False,US,US
8143,28.34,,39,39,False,False,US,US
8144,33.8,33.8,82,82,True,True,US,US
8145,60.48,60.48,33,33,False,False,UK,UK
8146,58.36,58.36,66,66,True,True,DE,DE
8147,25.57,25.57,85,85,False,False,JP,JP
8148,20.64,20.64,50,50,False,False,DE,DE
8149,82.64,82.64,18,18,True,True,DE,
8150,9.27,9.27,28,28,True,True,FR,FR
8151,51.28,51.28,89,89,True,True,FR,FR
8152,52.06,52.06,80,80,False,False,JP,JP
8153,57.41,57.41,67,67,False,False,JP,JP
8154,88.57,88.57,21,,True,True,US,US
8155,62.39,62.39,52,52,False,False,UK,UK
8156,97.36,97.36,18,18,False,False,FR,FR
8157,87.14,87.14,34,34,True,True,JP,JP
8158,21.47,21.47,50,50,False,False,DE,DE
8159,24.12,24.12,80,80,True,True,FR,FR
8160,34.48,34.48,59,59,False,False,DE,DE
8161,39.15,39.15,76,76,False,False,US,US
8162,55.3,55.3,64,64,False,False,JP,JP
8163,23.25,23.25,22,22,False,False,DE,DE
8164,22.23,22.23,58,58,False,False,UK,UK
8165,38.14,38.14,42,42,False,False,US,US
8166,67.2,67.2,51,51,True,True,DE,DE
8167,68.81,68.81,79,79,True,True,UK,UK
8168,97.61,97.61,51,51,True,True,US,US
8169,20.24,20.24,70,70,False,,UK,UK
8170,39.29,39.29,36,36,False,False,FR,FR
8171,96.47,96.47,63,63,True,True,FR,FR
8172,69.0,69.0,33,33,True,True,FR,
8173,59.23,59.23,74,74,True,True,FR,FR
8174,53.96,53.96,36,36,True,True,UK,UK
8175,7.55,7.55,44,,True,True,UK,UK
8176,89.34,89.34,20,20,True,True,JP,JP
8177,62.55,62.55,75,75,True,,JP,JP
8178,57.17,57.17,34,34,False,False,FR,FR
8179,53.95,53.95,42,42,False,False,FR,
8180,39.19,39.19,26,26,False,False,DE,DE
8181,25.47,25.47,78,78,True,True,UK,UK
8182,75.53,75.53,81,81,True,True,FR,FR
8183,50.96,50.96,56,56,False,False,FR,FR
8184,3.39,3.39,65,65,False,False,FR,FR
8185,39.91,39.91,79,79,False,False,JP,JP
8186,92.86,92.86,37,37,False,False,US,US
8187,37.39,37.39,83,83,True,True,DE,DE
8188,41.32,41.32,63,63,False,False,JP,JP
8189,62.4,62.4,48,48,True,True,US,US
8190,80.17,80.17,77,77,True,True,UK,UK
8191,66.85,66.85,44,44,True,True,FR,FR
8192,85.01,85.01,82,82,True,True,DE,DE
8193,11.4,11.4,75,75,True,True,US,US
8194,92.46,92.46,72,72,True,True,FR,FR
8195,90.39,90.39,65,65,False,False,US,US
8196,51.91,51.91,44,44,True,True,UK,UK
8197,62.47,62.47,20,20,False,False,UK,UK
8198,21.28,21.28,33,33,False,False,JP,JP
8199,44.79,44.79,53,53,False,False,JP,JP
8200,20.27,20.27,87,87,False,False,JP,JP
8201,2.2,2.2,38,38,False,False,US,US
8202,98.09,98.09,27,27,True,True,UK,UK
8203,25.91,25.91,79,79,True,True,DE,DE
8204,59.31,59.31,88,,False,False,US,US
8205,30.03,30.03,23,23,True,True,JP,JP
8206,37.06,37.06,84,84,False,False,UK,UK
8207,39.78,39.78,69,69,False,False,JP,JP
8208,33.5,33.5,53,53,False,False,UK,UK
8209,63.74,63.74,87,87,True,True,FR,FR
8210,96.09,96.09,52,52,True,True,DE,DE
8211,42.86,42.86,77,77,True,True,FR,FR
8212,97.33,97.33,24,24,True,,DE,DE
8213,66.78,66.78,27,27,True,True,US,US
8214,60.71,60.71,84,84,True,True,DE,DE
8215,23.71,23.71,42,42,True,,DE,DE
8216,6.29,6.29,54,54,True,True,DE,
8217,85.19,85.19,18,18,True,True,DE,DE
8218,57.4,57.4,19,19,True,True,UK,UK
8219,41.44,41.44,61,61,True,True,DE,DE
8220,81.2,81.2,42,,False,False,JP,JP
8221,31.06,31.06,56,56,False,False,DE,DE
8222,78.36,,60,60,True,True,UK,UK
8223,32.8,32.8,44,44,False,False,FR,FR
8224,92.09,92.09,52,52,False,,DE,DE
8225,26.8,26.8,25,25,True,True,FR,FR
8226,13.76,13.76,41,41,True,,FR,FR
8227,69.81,69.81,27,27,False,False,FR,FR
8228,16.28,16.28,51,51,False,False,JP,JP
8229,94.94,94.94,51,51,False,False,US,US
8230,65.56,65.56,43,43,True,True,DE,DE
8231,23.09,23.09,77,77,False,False,UK,UK
8232,20.88,20.88,84,84,True,True,DE,DE
8233,92.39,92.39,66,66,False,,FR,FR
8234,60.79,60.79,32,32,False,False,US,US
8235,89.37,,37,37,False,False,FR,FR
8236,11.02,11.02,47,47,True,True,DE,DE
8237,92.54,92.54,87,87,False,False,US,US
8238,52.0,52.0,82,82,True,True,UK,UK
8239,66.84,66.84,21,21,True,True,DE,DE
8240,37.29,,47,47,False,False,FR,FR
8241,5.91,5.91,51,51,False,False,US,US
8242,95.8,95.8,54,54,False,False,UK,UK
8243,99.46,99.46,18,,True,True,DE,
8244,36.45,36.45,54,54,True,True,US,US
8245,94.39,94.39,83,83,False,False,US,US
8246,16.77,16.77,71,71,False,False,JP,JP
8247,15.47,15.47,50,50,False,False,UK,UK
8248,7.31,7.31,49,49,True,True,JP,JP
8249,39.13,,26,26,False,False,JP,JP
8250,5.23,5.23,30,30,False,False,JP,JP
8251,39.47,39.47,81,81,False,False,US,US
8252,13.84,13.84,78,78,True,True,US,
8253,73.05,73.05,40,40,True,True,UK,UK
8254,83.34,83.34,68,68,False,False,US,US
8255,68.78,68.78,47,,True,True,DE,DE
8256,20.05,20.05,81,81,False,False,JP,JP
8257,76.68,76.68,83,83,True,True,DE,DE
8258,24.95,24.95,40,40,False,False,JP,
8259,75.95,,27,27,False,False,DE,DE
8260,56.74,56.74,39,39,True,True,UK,UK
8261,36.67,36.67,74,74,False,False,JP,JP
8262,8.35,8.35,18,18,True,,JP,JP
8263,82.75,,24,24,True,True,DE,DE
8264,93.97,93.97,20,20,True,True,FR,FR
8265,66.59,66.59,31,31,False,False,FR,FR
8266,96.45,96.45,49,49,False,False,US,US
8267,93.41,93.41,66,66,True,True,DE,DE
8268,19.46,19.46,72,72,False,False,FR,FR
8269,73.12,73.12,76,76,False,False,JP,JP
8270,34.93,34.93,24,24,False,False,JP,JP
8271,48.75,48.75,75,75,True,True,JP,JP
8272,15.7,15.7,26,26,False,False,FR,FR
8273,97.48,97.48,76,76,True,True,JP,JP
8274,72.61,72.61,46,,False,False,US,
8275,26.69,26.69,40,40,True,True,US,US
8276,37.15,37.15,73,73,False,False,FR,FR
8277,42.25,42.25,86,86,True,True,FR,
8278,74.75,74.75,25,25,False,False,DE,DE
8279,92.57,92.57,26,26,False,False,DE,DE
8280,32.14,32.14,63,,True,True,UK,UK
8281,47.25,47.25,52,52,False,False,FR,FR
8282,59.32,,43,43,False,False,FR,FR
8283,39.33,39.33,35,35,False,False,UK,UK
8284,50.42,50.42,34,34,False,False,FR,
8285,10.57,10.57,80,80,True,True,FR,FR
8286,16.77,16.77,89,89,False,False,JP,JP
8287,40.11,40.11,27,27,True,True,DE,DE
8288,91.49,91.49,80,80,True,True,JP,JP
8289,34.94,34.94,18,18,True,,DE,DE
8290,24.98,24.98,32,32,True,True,US,US
8291,74.29,74.29,57,57,False,False,FR,
8292,94.91,94.91,50,50,False,False,FR,FR
8293,45.91,45.91,45,45,False,False,JP,JP
8294,0.86,0.86,37,37,True,True,FR,FR
8295,68.81,68.81,40,40,True,True,JP,JP
8296,41.51,41.51,53,53,True,True,JP,JP
8297,67.36,67.36,26,26,False,False,US,US
8298,27.77,27.77,34,34,False,False,FR,FR
8299,0.24,0.24,35,35,False,False,FR,FR
8300,34.45,34.45,21,21,True,True,UK,UK
8301,70.48,,18,18,False,False,FR,FR
8302,39.31,,52,52,False,False,DE,DE
8303,21.92,21.92,87,,False,False,UK,UK
8304,46.4,46.4,65,65,True,True,US,US
8305,75.23,75.23,58,58,False,False,UK,UK
8306,11.94,11.94,46,46,False,False,UK,UK
8307,69.18,,19,19,True,,UK,UK
8308,66.73,66.73,31,,False,False,FR,FR
8309,37.07,37.07,72,72,True,True,FR,
8310,97.03,97.03,62,,False,False,UK,
8311,89.47,89.47,83,83,False,False,JP,JP
8312,31.62,31.62,76,76,False,False,FR,FR
8313,3.11,3.11,80,80,True,True,FR,FR
8314,30.83,30.83,41,41,False,False,US,US
8315,20.47,20.47,71,71,False,False,FR,
8316,54.73,54.73,83,83,False,False,UK,UK
8317,91.87,,24,24,True,True,US,US
8318,87.03,87.03,28,,True,True,UK,UK
8319,30.58,30.58,34,34,False,False,JP,JP
8320,42.86,42.86,46,46,False,False,UK,UK
8321,3.65,3.65,36,36,False,False,JP,JP
8322,54.42,54.42,21,21,False,False,DE,DE
8323,6.34,6.34,64,64,True,True,US,US
8324,93.86,93.86,70,70,True,True,DE,DE
8325,86.69,86.69,43,43,False,False,FR,FR
8326,21.42,21.42,85,85,False,False,FR,FR
8327,69.94,69.94,72,72,True,True,JP,
8328,56.8,56.8,60,60,True,True,JP,JP
8329,80.14,80.14,21,21,False,False,JP,JP
8330,47.57,47.57,49,49,False,False,JP,JP
8331,19.18,19.18,73,73,False,False,DE,DE
8332,63.98,63.98,59,59,False,False,FR,FR
8333,8.03,8.03,80,80,True,,UK,UK
8334,58.46,58.46,73,73,False,False,US,US
8335,21.27,21.27,89,,True,True,DE,DE
8336,68.49,68.49,49,49,True,True,JP,JP
8337,82.8,82.8,29,29,False,False,US,US
8338,10.95,10.95,79,79,False,False,JP,JP
8339,40.03,40.03,77,77,False,False,DE,DE
8340,73.35,73.35,42,42,True,True,DE,DE
8341,16.37,16.37,23,23,False,False,FR,
8342,56.65,56.65,41,41,True,True,JP,JP
8343,67.18,67.18,52,,False,False,UK,UK
8344,35.48,35.48,80,80,True,,DE,DE
8345,83.2,83.2,46,46,True,True,FR,FR
8346,51.07,51.07,74,74,False,False,UK,UK
8347,62.7,62.7,66,66,True,True,DE,DE
8348,14.09,14.09,20,20,False,False,JP,JP
8349,2.32,2.32,26,26,True,True,US,US
8350,5.07,5.07,53,53,True,True,US,US
8351,90.39,90.39,45,45,True,True,US,
8352,88.26,88.26,82,82,True,,JP,JP
8353,80.76,80.76,71,71,False,False,US,US
8354,19.96,19.96,53,53,True,True,FR,FR
8355,52.55,52.55,39,39,True,True,DE,DE
8356,79.61,79.61,18,18,False,False,UK,UK
8357,67.47,67.47,18,18,True,True,US,US
8358,11.55,11.55,59,59,False,False,UK,UK
8359,89.55,89.55,18,18,True,True,JP,JP
8360,16.07,16.07,23,23,True,True,FR,FR
8361,17.18,17.18,24,24,True,True,JP,JP
8362,90.1,90.1,32,32,False,False,FR,FR
8363,48.46,48.46,82,82,True,True,US,US
8364,37.29,37.29,21,21,False,False,DE,DE
8365,55.37,55.37,61,61,True,True,FR,FR
8366,98.14,98.14,82,82,False,False,JP,JP
8367,11.96,11.96,24,24,True,True,FR,FR
8368,75.69,75.69,59,59,False,False,US,US
8369,33.43,33.43,20,20,False,False,FR,FR
8370,11.7,11.7,45,45,True,True,DE,DE
8371,42.19,42.19,83,83,False,False,UK,UK
8372,54.88,54.88,50,50,False,False,JP,JP
8373,20.6,20.6,63,63,False,False,US,US
8374,40.53,40.53,53,53,False,False,US,US
8375,63.57,63.57,48,48,False,False,FR,FR
8376,57.64,57.64,25,25,False,False,DE,DE
8377,72.32,72.32,47,47,False,False,US,US
8378,83.64,83.64,48,48,False,False,JP,
8379,40.91,40.91,62,62,False,False,JP,JP
8380,42.3,42.3,51,51,False,False,UK,UK
8381,49.67,49.67,21,21,False,False,UK,UK
8382,56.64,56.64,62,62,False,False,UK,UK
8383,10.83,10.83,49,49,False,False,US,US
8384,31.26,31.26,36,36,True,True,US,US
8385,17.19,17.19,42,42,False,False,US,US
8386,38.59,38.59,80,80,True,,JP,JP
8387,97.34,97.34,83,83,True,True,DE,DE
8388,58.27,58.27,48,48,False,False,US,US
8389,42.94,42.94,84,84,True,True,JP,JP
8390,56.59,56.59,34,34,True,True,JP,JP
8391,66.91,66.91,21,21,False,False,DE,DE
8392,43.5,43.5,59,59,True,True,UK,UK
8393,44.77,44.77,64,64,False,False,UK,UK
8394,70.14,70.14,50,50,False,False,DE,DE
8395,6.09,6.09,31,,True,True,UK,UK
8396,54.01,54.01,31,31,False,False,US,US
8397,54.73,54.73,22,22,True,True,FR,FR
8398,75.68,75.68,80,80,True,True,UK,UK
8399,98.26,98.26,43,43,False,False,US,US
8400,79.58,79.58,62,62,True,True,FR,FR
8401,50.38,50.38,30,30,True,True,FR,FR
8402,16.95,16.95,74,74,True,True,UK,UK
8403,58.83,58.83,59,59,True,True,JP,JP
8404,83.43,83.43,77,77,True,True,JP,JP
8405,93.24,93.24,60,60,False,False,DE,DE
8406,82.53,82.53,47,47,True,True,US,US
8407,18.9,18.9,34,34,False,False,US,US
8408,71.26,71.26,86,86,True,True,UK,UK
8409,88.02,88.02,90,90,True,True,FR,FR
8410,68.1,68.1,22,22,True,True,JP,JP
8411,68.58,68.58,29,29,True,True,US,US
8412,50.02,50.02,35,35,True,True,FR,FR
8413,63.7,63.7,87,87,True,True,US,US
8414,29.44,29.44,32,32,True,True,US,US
8415,8.88,8.88,37,37,True,True,US,US
8416,82.77,82.77,31,31,True,True,DE,DE
8417,94.31,94.31,63,63,True,True,US,US
8418,85.68,85.68,74,74,True,True,FR,FR
8419,33.39,33.39,61,61,True,,UK,UK
8420,9.35,9.35,24,24,False,False,FR,FR
8421,28.01,28.01,90,90,True,True,FR,FR
8422,84.28,84.28,33,33,True,True,UK,UK
8423,65.58,65.58,55,55,True,,US,US
8424,96.67,96.67,32,32,True,True,JP,JP
8425,34.27,34.27,29,29,False,False,US,US
8426,55.15,55.15,74,74,True,True,US,US
8427,79.0,79.0,37,37,True,True,DE,
8428,23.4,23.4,80,80,True,True,US,US
8429,96.41,96.41,20,20,True,True,UK,UK
8430,59.24,59.24,26,26,True,True,DE,DE
8431,0.79,0.79,84,84,False,False,DE,DE
8432,2.52,2.52,25,25,False,False,UK,UK
8433,88.22,88.22,89,89,False,False,DE,DE
8434,64.53,64.53,18,18,True,True,DE,
8435,76.31,76.31,50,50,False,False,FR,FR
8436,78.4,78.4,63,63,True,True,DE,DE
8437,42.05,42.05,76,76,True,True,JP,JP
8438,79.86,79.86,52,52,False,False,FR,FR
8439,93.75,93.75,45,,False,False,FR,FR
8440,17.22,17.22,75,75,True,True,DE,DE
8441,76.41,76.41,45,45,False,False,DE,DE
8442,30.78,30.78,79,79,True,,FR,FR
8443,32.15,32.15,21,21,False,False,FR,FR
8444,41.28,41.28,36,36,False,False,US,US
8445,86.37,86.37,21,21,True,True,US,US
8446,2.21,2.21,42,42,False,False,FR,
8447,43.39,43.39,28,28,False,False,JP,JP
8448,68.0,68.0,32,32,True,True,UK,UK
8449,11.04,,85,85,False,False,FR,FR
8450,79.23,79.23,39,39,True,True,FR,FR
8451,94.19,94.19,47,47,False,False,FR,FR
8452,9.09,9.09,71,71,False,False,JP,
8453,15.29,15.29,57,57,False,False,JP,JP
8454,97.41,97.41,48,48,False,False,JP,JP
8455,19.79,19.79,28,28,True,True,US,US
8456,7.89,7.89,65,65,False,False,US,US
8457,95.22,95.22,50,50,False,False,JP,JP
8458,89.26,89.26,57,57,True,True,JP,JP
8459,65.57,65.57,54,54,False,False,JP,JP
8460,55.14,55.14,81,81,False,False,DE,DE
8461,91.92,91.92,53,53,True,True,US,US
8462,65.55,65.55,59,59,False,False,UK,UK
8463,65.84,65.84,77,77,False,False,US,US
8464,84.37,84.37,33,33,False,False,JP,JP
8465,65.32,65.32,64,64,True,True,DE,DE
8466,50.37,50.37,83,83,False,False,US,
8467,38.97,38.97,28,28,False,False,DE,DE
8468,50.31,50.31,68,,False,False,FR,FR
8469,52.25,52.25,44,44,True,True,US,US
8470,36.08,36.08,45,45,False,False,DE,DE
8471,44.81,44.81,20,20,True,True,UK,UK
8472,80.19,80.19,31,31,True,True,DE,DE
8473,41.65,41.65,41,41,True,True,JP,JP
8474,2.56,2.56,66,66,True,True,JP,JP
8475,28.3,,46,46,False,False,JP,JP
8476,23.17,23.17,61,61,False,False,JP,
8477,79.36,,39,39,False,False,US,US
8478,44.93,44.93,47,47,True,True,FR,FR
8479,28.03,28.03,39,39,True,True,UK,UK
8480,81.07,81.07,41,41,False,False,FR,
8481,1.92,1.92,18,18,False,False,DE,DE
8482,17.43,17.43,64,64,True,True,DE,DE
8483,82.7,82.7,87,87,True,True,US,US
8484,55.07,55.07,25,25,True,True,US,US
8485,77.36,77.36,34,34,True,True,JP,JP
8486,83.82,83.82,55,,False,False,DE,DE
8487,94.2,94.2,61,61,True,True,FR,FR
8488,6.34,6.34,90,90,False,False,FR,FR
8489,79.92,79.92,24,24,False,False,FR,FR
8490,70.88,70.88,84,84,False,False,JP,JP
8491,20.7,20.7,42,42,False,False,UK,UK
8492,93.17,93.17,38,38,True,True,FR,FR
8493,40.42,40.42,45,45,True,True,FR,FR
8494,88.76,88.76,47,47,False,False,JP,JP
8495,60.51,60.51,52,52,True,True,JP,JP
8496,52.67,,82,82,True,True,JP,JP
8497,15.95,15.95,78,78,False,False,FR,FR
8498,91.43,91.43,63,63,False,False,FR,FR
8499,55.67,55.67,72,72,False,False,DE,DE
8500,0.61,0.61,37,37,True,True,JP,JP
8501,1.83,1.83,72,72,False,False,DE,DE
8502,77.76,77.76,38,38,False,False,UK,UK
8503,16.19,16.19,43,43,False,False,DE,DE
8504,59.87,59.87,18,18,True,True,US,US
8505,68.11,68.11,73,73,True,True,US,US
8506,27.94,27.94,81,81,False,False,DE,DE
8507,56.93,56.93,75,,True,True,DE,DE
8508,24.03,24.03,25,25,True,True,FR,FR
8509,94.63,94.63,57,57,False,False,JP,JP
8510,86.02,86.02,41,41,True,True,US,US
8511,28.8,28.8,58,58,False,False,US,US
8512,52.88,,44,44,True,True,UK,UK
8513,50.06,50.06,57,57,False,False,US,US
8514,96.0,96.0,79,79,True,True,US,US
8515,39.4,39.4,51,51,True,True,FR,FR
8516,56.22,56.22,19,19,False,False,US,US
8517,92.87,92.87,72,72,True,True,US,US
8518,16.28,16.28,27,27,False,,DE,DE
8519,55.05,55.05,38,38,True,True,US,US
8520,10.57,10.57,84,84,True,True,US,US
8521,61.75,61.75,59,59,True,True,US,US
8522,36.57,36.57,33,33,False,False,JP,JP
8523,96.76,96.76,80,80,False,False,US,US
8524,41.54,41.54,31,31,False,False,FR,FR
8525,13.62,13.62,46,46,False,False,DE,DE
8526,83.4,83.4,58,58,False,False,US,US
8527,82.09,82.09,46,46,True,True,JP,JP
8528,69.49,69.49,35,35,True,True,JP,JP
8529,74.88,74.88,22,22,True,True,JP,JP
8530,26.47,26.47,66,66,False,False,US,US
8531,64.21,64.21,64,64,False,False,FR,FR
8532,3.8,3.8,83,83,False,False,JP,
8533,19.69,19.69,65,65,True,True,US,US
8534,93.23,93.23,84,84,True,True,UK,UK
8535,73.92,73.92,34,34,False,False,FR,FR
8536,23.07,23.07,78,78,False,False,US,US
8537,11.14,11.14,90,90,False,False,DE,DE
8538,94.89,94.89,85,85,True,True,UK,UK
8539,11.22,11.22,74,74,False,False,UK,UK
8540,25.71,25.71,85,85,False,False,JP,JP
8541,18.26,18.26,85,85,True,True,DE,DE
8542,0.75,0.75,32,32,True,True,US,US
8543,31.41,31.41,36,36,True,True,FR,FR
8544,97.42,97.42,62,62,False,False,JP,JP
8545,34.19,34.19,37,37,False,False,FR,FR
8546,50.43,50.43,45,45,True,,US,US
8547,74.59,74.59,48,48,False,False,UK,UK
8548,55.11,55.11,46,46,False,False,JP,JP
8549,74.36,74.36,25,25,True,True,DE,DE
8550,66.16,66.16,40,40,True,,UK,UK
8551,60.86,60.86,25,25,False,False,UK,
8552,64.96,64.96,63,63,False,False,FR,FR
8553,79.92,79.92,34,34,False,False,DE,DE
8554,71.02,71.02,43,,True,True,FR,FR
8555,79.18,79.18,36,36,True,True,UK,UK
8556,14.56,14.56,39,39,True,,UK,UK
8557,67.77,67.77,71,71,False,False,UK,UK
8558,73.7,73.7,46,46,True,True,DE,DE
8559,30.0,30.0,45,45,False,False,FR,FR
8560,87.46,87.46,75,75,False,False,DE,DE
8561,30.47,30.47,86,86,True,True,UK,UK
8562,24.38,,69,69,True,True,JP,JP
8563,86.71,86.71,45,45,False,False,DE,DE
8564,24.7,24.7,35,35,True,True,UK,UK
8565,41.55,41.55,58,58,True,True,US,US
8566,36.79,36.79,82,82,True,True,FR,
8567,89.81,89.81,34,,True,True,US,US
8568,45.52,45.52,22,22,True,True,DE,DE
8569,69.43,69.43,59,59,True,True,UK,UK
8570,79.4,79.4,41,41,False,False,UK,UK
8571,62.79,62.79,86,,False,,FR,FR
8572,94.37,94.37,24,24,False,False,DE,DE
8573,80.25,80.25,40,40,False,False,FR,FR
8574,40.02,40.02,59,59,False,False,DE,DE
8575,95.08,95.08,41,41,False,False,US,US
8576,52.46,52.46,83,83,True,True,JP,JP
8577,2.26,2.26,79,79,True,True,UK,UK
8578,26.0,26.0,23,23,True,True,FR,FR
8579,62.17,62.17,76,76,False,False,UK,UK
8580,15.68,15.68,61,61,True,True,FR,FR
8581,58.41,58.41,90,90,True,True,UK,UK
