user_id,score,score_with_nulls,age,age_with_nulls,is_active,is_active_with_nulls,country,country_with_nulls
2476,5.04,5.04,73,73,False,False,DE,DE
2477,14.3,14.3,71,71,False,False,DE,DE
2478,19.3,19.3,72,72,False,,DE,DE
2479,37.34,37.34,65,65,True,True,FR,FR
2480,94.41,94.41,28,28,True,,JP,JP
2481,50.52,50.52,26,26,False,False,US,US
2482,23.48,23.48,75,75,True,True,US,US
2483,10.58,,80,80,True,True,UK,UK
2484,33.83,33.83,23,23,True,True,DE,DE
2485,81.57,81.57,60,60,True,True,US,US
2486,38.33,38.33,54,54,True,True,US,US
2487,77.25,77.25,43,43,False,False,DE,DE
2488,80.27,80.27,65,65,False,False,UK,UK
2489,11.08,11.08,84,84,False,False,JP,JP
2490,60.87,60.87,77,77,False,False,DE,DE
2491,95.91,95.91,29,29,True,True,JP,JP
2492,40.21,40.21,51,51,False,False,FR,FR
2493,5.09,5.09,86,86,False,False,DE,DE
2494,92.33,92.33,35,35,True,True,JP,JP
2495,88.37,88.37,80,80,True,True,JP,JP
2496,52.21,52.21,53,53,False,False,DE,DE
2497,55.23,55.23,56,56,True,True,JP,JP
2498,21.17,21.17,36,36,False,False,UK,UK
2499,81.95,81.95,85,85,False,,UK,UK
2500,49.86,49.86,56,56,True,True,FR,FR
2501,3.39,3.39,59,59,True,True,FR,FR
2502,68.3,68.3,51,51,False,False,UK,UK
2503,95.05,95.05,24,24,True,True,FR,FR
2504,82.92,82.92,74,74,True,True,DE,DE
2505,27.72,27.72,41,41,True,True,DE,DE
2506,5.33,5.33,35,35,False,False,JP,JP
2507,94.04,94.04,75,75,False,False,US,US
2508,93.71,93.71,32,32,False,False,DE,DE
2509,53.24,53.24,67,67,False,False,UK,UK
2510,64.23,64.23,52,52,False,False,DE,DE
2511,46.26,46.26,76,76,True,True,US,US
2512,41.98,41.98,21,21,False,False,US,US
2513,11.94,11.94,74,74,True,True,FR,FR
2514,9.68,9.68,34,,True,True,US,US
2515,23.27,23.27,81,81,False,False,DE,DE
2516,83.66,83.66,43,43,False,False,JP,JP
2517,14.58,14.58,18,18,True,True,JP,JP
2518,22.67,22.67,53,53,True,True,US,US
2519,54.86,54.86,21,21,False,False,JP,JP
2520,21.51,21.51,37,,True,True,UK,UK
2521,16.32,16.32,70,70,False,False,US,US
2522,56.33,56.33,58,58,False,False,DE,DE
2523,36.81,,69,69,True,True,DE,DE
2524,62.62,62.62,82,82,True,True,UK,UK
2525,91.22,91.22,52,52,True,True,DE,DE
2526,15.1,15.1,57,57,True,True,US,US
2527,91.34,91.34,22,22,False,False,UK,UK
2528,90.25,90.25,38,38,False,False,US,
2529,82.91,,70,70,True,True,JP,JP
2530,63.13,63.13,22,22,True,True,DE,DE
2531,62.01,62.01,44,44,True,True,DE,
2532,63.92,,27,27,False,False,DE,DE
2533,69.05,69.05,80,,False,False,JP,JP
2534,1.65,1.65,58,58,True,True,FR,FR
2535,95.81,95.81,65,65,True,True,FR,FR
2536,58.56,58.56,67,67,False,False,UK,UK
2537,78.15,78.15,34,34,True,True,UK,UK
2538,37.73,37.73,21,21,True,True,JP,JP
2539,1.24,1.24,47,,False,False,JP,JP
2540,50.97,50.97,31,31,True,True,UK,UK
2541,50.72,50.72,41,41,True,,UK,UK
2542,43.7,43.7,41,41,True,True,UK,UK
2543,33.97,33.97,75,75,False,False,FR,
2544,24.98,24.98,41,41,True,True,JP,JP
2545,52.75,52.75,29,29,False,False,JP,JP
2546,37.53,37.53,87,87,False,False,JP,JP
2547,96.99,96.99,21,21,False,False,UK,UK
2548,17.29,17.29,32,32,True,True,UK,UK
2549,31.97,31.97,43,43,False,False,JP,JP
2550,29.4,29.4,22,22,False,False,UK,UK
2551,54.33,,83,83,False,False,UK,UK
2552,49.93,49.93,43,43,False,False,JP,JP
2553,64.37,64.37,75,75,False,False,DE,DE
2554,95.0,95.0,27,27,False,False,US,US
2555,28.52,28.52,56,56,True,True,JP,JP
2556,69.28,69.28,27,27,True,,UK,UK
2557,2.5,2.5,34,34,True,True,UK,UK
2558,26.24,26.24,47,47,True,True,DE,DE
2559,46.37,46.37,80,80,False,False,UK,UK
2560,3.1,3.1,40,40,False,False,JP,JP
2561,61.77,61.77,73,73,False,False,FR,FR
2562,67.83,67.83,24,24,True,True,DE,DE
2563,74.67,74.67,36,36,False,False,UK,UK
2564,51.66,51.66,62,62,True,True,DE,DE
2565,60.39,60.39,52,52,False,False,UK,UK
2566,39.61,39.61,54,54,False,False,JP,JP
2567,4.13,4.13,67,67,True,True,FR,FR
2568,10.0,,23,23,False,False,US,US
2569,65.5,65.5,68,68,True,True,DE,DE
2570,99.56,99.56,80,80,True,True,FR,FR
2571,1.58,1.58,73,73,True,True,DE,DE
2572,55.76,55.76,38,38,True,True,US,US
2573,75.1,75.1,43,43,True,True,US,US
2574,82.68,82.68,88,88,False,False,FR,FR
2575,54.52,54.52,75,75,False,False,DE,DE
2576,61.99,61.99,86,86,True,True,DE,DE
2577,69.67,69.67,84,84,False,False,UK,UK
2578,85.9,85.9,49,49,False,False,UK,UK
2579,12.23,12.23,27,27,False,,DE,DE
2580,92.62,92.62,34,,True,,DE,DE
2581,2.6,2.6,39,39,True,True,DE,DE
2582,83.62,83.62,78,78,False,False,JP,JP
2583,7.67,7.67,38,38,True,True,US,US
2584,19.46,19.46,44,44,False,False,DE,DE
2585,0.39,0.39,80,80,True,True,UK,UK
2586,44.53,44.53,29,29,False,False,US,US
2587,33.44,33.44,66,66,True,True,DE,DE
2588,16.6,16.6,58,58,True,True,US,US
2589,45.11,45.11,89,89,True,True,UK,UK
2590,40.24,40.24,53,53,False,False,FR,FR
2591,76.77,76.77,56,56,True,True,UK,UK
2592,89.31,89.31,80,80,False,False,FR,FR
2593,65.26,65.26,90,90,True,True,UK,UK
2594,12.44,12.44,71,71,False,False,DE,DE
2595,29.54,29.54,68,68,True,True,JP,JP
2596,91.33,91.33,81,81,True,True,UK,UK
2597,8.87,8.87,89,89,False,False,DE,DE
2598,40.69,40.69,71,71,False,False,FR,FR
2599,94.25,94.25,39,39,True,True,UK,UK
2600,95.07,95.07,64,64,False,False,UK,UK
2601,41.12,41.12,35,35,True,True,FR,FR
2602,66.74,66.74,54,54,False,False,US,US
2603,45.67,45.67,50,,False,False,UK,UK
2604,75.35,75.35,90,90,True,True,DE,DE
2605,3.16,3.16,58,58,True,True,UK,
2606,14.42,,88,,False,False,DE,DE
2607,61.42,61.42,76,76,False,False,FR,
2608,23.26,23.26,79,79,False,False,JP,JP
2609,66.61,66.61,30,30,True,True,FR,FR
2610,35.12,,74,74,True,,DE,DE
2611,88.66,88.66,36,,True,True,FR,FR
2612,81.93,81.93,60,60,True,True,UK,UK
2613,49.28,49.28,53,53,False,False,DE,DE
2614,77.29,77.29,36,36,True,True,JP,JP
2615,27.11,27.11,89,89,True,True,US,US
2616,49.43,49.43,81,81,False,False,UK,UK
2617,19.75,19.75,59,59,True,True,UK,UK
2618,86.09,86.09,18,18,True,True,JP,JP
2619,82.31,,31,31,False,False,UK,UK
2620,90.21,90.21,34,34,True,True,UK,UK
2621,87.75,87.75,88,88,True,True,JP,JP
2622,95.96,95.96,47,47,True,True,JP,JP
2623,22.83,22.83,21,21,False,False,US,US
2624,93.18,93.18,60,60,True,True,JP,
2625,57.12,57.12,87,87,True,True,FR,FR
2626,42.25,42.25,58,58,True,True,JP,JP
2627,56.04,56.04,50,50,True,,US,US
2628,34.26,34.26,30,30,True,True,US,US
2629,28.86,28.86,82,82,False,False,UK,UK
2630,24.13,24.13,25,25,False,False,JP,
2631,8.24,8.24,86,86,False,False,DE,DE
2632,49.66,49.66,34,34,True,True,FR,FR
2633,88.78,88.78,28,28,True,True,UK,UK
2634,63.02,63.02,43,43,True,True,UK,
2635,52.1,52.1,18,18,True,True,JP,JP
2636,42.86,42.86,19,19,True,True,DE,DE
2637,46.44,46.44,31,31,False,False,FR,FR
2638,20.93,20.93,68,68,False,False,FR,FR
2639,82.29,82.29,77,77,False,False,US,US
2640,19.84,19.84,36,36,False,False,JP,JP
2641,71.66,71.66,65,65,True,,JP,JP
2642,76.0,76.0,43,43,True,True,FR,FR
2643,57.49,57.49,49,49,False,False,DE,DE
2644,86.29,86.29,42,42,True,True,DE,DE
2645,29.11,29.11,83,83,False,False,UK,UK
2646,88.16,88.16,55,55,False,False,FR,FR
2647,72.94,72.94,54,54,True,True,UK,UK
2648,79.87,79.87,80,80,True,True,US,US
2649,66.46,66.46,65,65,False,False,US,US
2650,84.63,84.63,28,28,False,False,DE,DE
2651,99.31,99.31,31,31,False,False,JP,JP
2652,42.02,42.02,42,42,False,False,FR,FR
2653,81.39,81.39,25,25,False,False,JP,
2654,74.46,74.46,68,68,True,True,FR,FR
2655,45.29,45.29,54,,False,False,JP,JP
2656,92.69,92.69,21,21,True,True,FR,FR
2657,39.44,39.44,47,47,False,False,JP,JP
2658,56.55,56.55,78,78,False,False,DE,DE
2659,10.59,10.59,84,84,False,False,US,
2660,22.58,22.58,88,88,False,False,UK,UK
2661,84.07,84.07,85,,False,False,JP,JP
2662,39.66,39.66,62,62,False,False,FR,FR
2663,39.41,39.41,85,85,True,True,US,US
2664,24.6,24.6,87,87,True,True,US,US
2665,49.16,49.16,64,64,False,False,FR,FR
2666,80.58,80.58,48,,True,True,JP,JP
2667,89.52,89.52,88,88,True,True,FR,FR
2668,7.01,7.01,48,48,True,True,JP,JP
2669,57.48,57.48,30,30,True,True,US,US
2670,46.73,46.73,25,25,True,True,JP,JP
2671,61.43,61.43,59,,True,True,US,US
2672,44.73,44.73,20,20,False,False,JP,JP
2673,39.86,39.86,26,26,True,True,JP,JP
2674,47.19,47.19,35,35,False,False,DE,DE
2675,58.2,58.2,56,56,False,False,DE,DE
2676,50.1,50.1,52,52,True,True,DE,DE
2677,47.21,47.21,55,55,False,False,DE,DE
2678,81.78,81.78,55,55,True,True,JP,JP
2679,74.56,74.56,90,90,False,False,UK,UK
2680,34.14,34.14,33,,False,False,UK,UK
2681,80.06,,52,52,False,False,JP,JP
2682,85.37,85.37,62,62,True,True,JP,JP
2683,15.35,15.35,37,37,True,True,DE,DE
2684,58.27,58.27,31,31,True,True,UK,UK
2685,28.53,28.53,21,21,False,False,JP,JP
2686,73.92,73.92,41,41,False,False,JP,JP
2687,23.88,23.88,36,36,False,False,UK,UK
2688,67.14,67.14,32,32,False,,DE,DE
2689,25.51,25.51,37,37,False,False,DE,DE
2690,51.11,51.11,68,68,True,,JP,JP
2691,94.86,94.86,78,78,False,False,FR,FR
2692,38.13,38.13,55,55,False,False,DE,DE
2693,87.57,87.57,22,22,False,False,JP,JP
2694,98.69,98.69,71,71,False,False,FR,FR
2695,87.49,87.49,29,29,False,False,DE,DE
2696,16.59,16.59,22,22,True,True,JP,JP
2697,81.97,81.97,59,59,True,,DE,DE
2698,3.21,3.21,49,49,True,True,DE,DE
2699,39.33,39.33,40,40,False,False,UK,UK
2700,87.07,87.07,88,,False,False,UK,UK
2701,68.88,68.88,24,24,False,,UK,UK
2702,53.27,53.27,21,21,False,,US,US
2703,38.79,38.79,60,60,True,True,FR,FR
2704,81.23,81.23,48,48,False,False,DE,DE
2705,70.96,70.96,76,76,True,True,JP,JP
2706,46.84,46.84,20,20,False,,FR,FR
2707,89.25,89.25,48,48,False,False,US,US
2708,22.99,22.99,28,28,True,True,FR,FR
2709,17.04,17.04,21,21,True,True,US,US
2710,64.28,64.28,51,51,True,True,US,US
2711,97.2,97.2,71,71,True,True,FR,FR
2712,24.73,24.73,29,,False,False,US,US
2713,24.97,24.97,79,79,False,False,DE,DE
2714,13.95,13.95,55,55,True,True,JP,
2715,86.06,86.06,53,53,False,False,UK,UK
2716,22.64,22.64,85,85,False,False,FR,FR
2717,50.32,50.32,42,42,False,False,UK,UK
2718,99.09,99.09,32,32,True,True,US,US
2719,1.21,,75,75,True,True,US,US
2720,55.65,55.65,25,25,True,True,US,US
2721,51.23,51.23,81,81,True,True,US,US
2722,80.74,80.74,78,78,False,False,US,US
2723,35.53,,89,89,True,True,JP,JP
2724,41.03,41.03,51,51,False,False,JP,JP
2725,16.79,16.79,63,63,False,False,UK,UK
2726,74.08,74.08,82,82,True,True,FR,FR
2727,78.47,78.47,27,27,False,False,UK,UK
2728,13.67,13.67,40,40,False,False,FR,FR
2729,39.35,39.35,52,52,True,True,UK,
2730,89.29,,63,63,False,False,FR,FR
2731,0.27,0.27,67,67,True,True,UK,UK
2732,29.88,29.88,85,85,False,False,JP,JP
2733,55.5,55.5,53,53,True,True,JP,
2734,33.41,33.41,30,30,False,False,UK,
2735,27.2,27.2,31,31,True,True,US,US
2736,46.0,46.0,76,76,True,True,UK,UK
2737,18.15,18.15,51,51,False,False,UK,UK
2738,52.96,52.96,64,64,False,,DE,DE
2739,70.67,70.67,59,59,False,False,DE,DE
2740,57.53,57.53,77,77,False,False,JP,JP
2741,9.31,9.31,33,33,False,False,US,US
2742,84.44,84.44,30,30,False,False,DE,DE
2743,17.5,17.5,71,71,False,False,US,US
2744,76.48,76.48,49,49,True,True,DE,DE
2745,36.06,36.06,77,77,True,True,FR,FR
2746,78.28,78.28,27,27,True,True,JP,JP
2747,20.63,20.63,37,37,True,True,DE,DE
2748,18.67,18.67,88,88,True,True,US,US
2749,49.7,49.7,79,79,False,False,JP,JP
2750,3.29,3.29,22,22,True,True,DE,DE
2751,22.53,22.53,77,77,False,False,DE,DE
2752,72.4,72.4,22,22,True,True,FR,FR
2753,83.74,83.74,26,26,True,,UK,UK
2754,8.08,8.08,83,83,False,False,JP,JP
2755,88.21,88.21,27,27,False,,US,US
2756,79.75,79.75,39,39,False,False,US,US
2757,86.97,86.97,27,27,False,False,JP,JP
2758,69.84,69.84,61,61,False,False,DE,DE
2759,67.42,67.42,22,22,False,False,JP,JP
2760,52.51,52.51,38,38,False,False,JP,JP
2761,65.28,65.28,41,41,False,False,JP,JP
2762,91.91,91.91,65,,True,True,FR,FR
2763,10.05,10.05,54,54,False,False,FR,FR
2764,31.58,31.58,32,32,False,False,FR,FR
2765,7.25,7.25,51,51,True,True,FR,FR
2766,94.48,94.48,51,51,True,True,UK,UK
2767,44.53,44.53,43,43,False,,JP,
2768,67.53,67.53,56,56,False,False,US,US
2769,84.11,84.11,41,,False,False,DE,DE
2770,99.1,99.1,42,42,False,False,UK,UK
2771,16.18,16.18,75,75,True,True,FR,FR
2772,79.95,,36,36,False,,UK,UK
2773,88.74,88.74,42,42,False,False,UK,UK
2774,4.89,4.89,28,28,False,False,JP,JP
2775,75.41,75.41,68,68,True,True,DE,DE
2776,35.47,35.47,69,69,False,False,FR,FR
2777,64.86,64.86,67,67,False,False,JP,JP
2778,51.4,51.4,30,30,True,True,JP,JP
2779,25.97,25.97,50,50,True,True,UK,UK
2780,13.52,13.52,39,39,False,False,US,US
2781,11.69,11.69,73,73,True,True,JP,JP
2782,10.33,10.33,42,42,True,True,UK,UK
2783,63.78,63.78,48,48,False,False,FR,FR
2784,35.14,35.14,51,51,True,,FR,FR
2785,21.66,21.66,73,73,False,,DE,DE
2786,69.19,69.19,69,69,False,False,US,US
2787,68.68,68.68,77,77,True,True,DE,DE
2788,53.92,53.92,49,49,True,True,US,US
2789,93.5,93.5,77,77,False,False,UK,UK
2790,38.54,38.54,81,,False,False,UK,UK
2791,83.59,83.59,56,56,False,False,DE,DE
2792,7.51,7.51,67,67,False,False,US,US
2793,73.98,73.98,84,84,False,False,JP,JP
2794,98.84,98.84,79,79,False,False,US,US
2795,84.66,84.66,38,38,False,False,JP,JP
2796,57.97,57.97,70,70,True,True,UK,UK
2797,62.68,62.68,50,50,True,True,DE,DE
2798,35.33,35.33,28,28,True,True,JP,JP
2799,67.95,67.95,45,45,False,False,FR,FR
2800,77.04,77.04,89,89,True,True,US,US
2801,99.82,99.82,87,87,True,True,FR,FR
2802,49.25,49.25,75,75,True,True,DE,DE
2803,6.13,6.13,90,90,True,True,JP,JP
2804,59.59,59.59,59,59,False,False,DE,DE
2805,11.9,11.9,73,73,True,True,JP,JP
2806,24.48,24.48,30,30,True,True,DE,DE
2807,32.88,32.88,39,39,False,False,US,US
2808,73.1,73.1,30,,True,True,DE,DE
2809,18.38,18.38,86,86,False,False,JP,JP
2810,16.58,16.58,62,62,False,False,US,US
2811,4.5,4.5,86,86,False,False,UK,UK
2812,87.32,87.32,48,48,False,False,US,US
2813,69.35,69.35,47,47,True,True,JP,JP
2814,3.99,3.99,67,67,False,False,DE,DE
2815,2.83,2.83,59,59,False,False,FR,FR
2816,55.87,55.87,45,45,False,False,JP,JP
2817,28.25,28.25,41,41,True,,JP,JP
2818,59.67,,55,55,True,,DE,DE
2819,43.46,43.46,23,23,False,False,JP,JP
2820,92.33,92.33,31,31,False,False,DE,DE
2821,28.78,28.78,21,21,False,,JP,JP
2822,67.91,67.91,29,29,False,False,JP,JP
2823,5.41,5.41,32,32,False,False,UK,UK
2824,95.59,95.59,23,23,True,True,FR,FR
2825,98.08,98.08,22,22,True,True,FR,FR
2826,73.91,73.91,77,77,True,True,FR,FR
2827,46.52,46.52,31,31,False,False,US,
2828,22.0,22.0,58,58,True,True,DE,DE
2829,81.25,81.25,25,25,False,False,US,US
2830,73.64,73.64,87,87,True,True,JP,JP
2831,22.2,22.2,35,35,True,True,JP,JP
2832,45.12,45.12,72,72,True,,DE,DE
2833,46.28,46.28,64,64,False,False,US,
2834,82.64,82.64,74,74,False,False,FR,FR
2835,68.38,68.38,63,,False,False,DE,DE
2836,64.32,64.32,55,55,True,True,FR,FR
2837,64.98,64.98,74,74,True,True,US,US
2838,27.05,27.05,77,77,False,False,DE,DE
2839,37.17,37.17,45,45,True,True,UK,UK
2840,4.57,4.57,86,86,False,False,JP,JP
2841,78.69,78.69,90,90,False,False,UK,UK
2842,43.3,43.3,70,70,True,True,JP,JP
2843,43.82,43.82,85,85,True,True,JP,JP
2844,24.54,24.54,25,25,True,True,DE,DE
2845,20.94,20.94,57,57,True,True,US,
2846,58.78,58.78,65,65,True,True,UK,UK
2847,23.26,23.26,85,85,True,True,US,US
2848,6.42,6.42,26,26,False,False,FR,FR
2849,76.75,76.75,76,76,True,True,FR,FR
2850,37.65,37.65,23,23,True,True,UK,
2851,38.02,38.02,44,44,True,True,FR,FR
2852,43.13,43.13,68,68,False,False,DE,DE
2853,81.5,81.5,39,39,True,True,JP,JP
2854,32.08,,78,78,False,False,US,US
2855,75.8,75.8,85,85,False,False,US,US
2856,93.95,93.95,29,29,False,False,JP,JP
2857,66.09,66.09,36,36,False,False,UK,UK
2858,43.17,43.17,23,23,False,False,JP,JP
2859,74.78,74.78,69,69,False,,JP,JP
2860,45.79,45.79,82,82,False,False,US,US
2861,41.44,41.44,61,61,False,False,DE,DE
2862,52.53,52.53,27,27,True,True,FR,
2863,31.77,31.77,30,30,True,True,US,US
2864,10.43,10.43,20,20,False,False,JP,JP
2865,41.49,41.49,53,53,False,False,US,US
2866,12.39,12.39,70,70,True,True,US,US
2867,41.04,41.04,28,28,True,True,DE,DE
2868,55.69,55.69,79,79,True,True,UK,UK
2869,93.07,93.07,36,36,False,False,FR,FR
2870,3.62,3.62,55,55,False,False,UK,UK
2871,62.15,,66,66,False,False,UK,UK
2872,45.77,45.77,57,57,True,True,JP,JP
2873,2.03,2.03,52,52,False,False,US,
2874,24.95,24.95,42,42,False,False,DE,DE
2875,11.85,11.85,49,49,False,False,US,US
2876,21.68,21.68,35,35,True,True,US,US
2877,27.46,27.46,39,39,True,True,UK,UK
2878,40.13,40.13,73,73,False,,UK,
2879,52.9,52.9,82,82,True,True,DE,DE
2880,0.1,0.1,79,79,False,False,DE,DE
2881,16.19,16.19,42,42,True,True,US,US
2882,9.36,9.36,41,41,False,False,US,US
2883,54.97,54.97,22,22,True,True,US,US
2884,32.91,32.91,37,37,True,True,FR,FR
2885,54.84,54.84,60,60,False,False,JP,JP
2886,22.18,22.18,37,37,False,False,US,US
2887,2.42,2.42,71,71,False,False,US,US
2888,94.14,94.14,21,21,True,True,FR,FR
2889,10.83,10.83,48,48,True,True,FR,FR
2890,12.69,12.69,38,38,False,False,FR,FR
2891,14.65,14.65,54,54,False,False,US,US
2892,98.13,98.13,19,19,True,True,JP,JP
2893,61.77,61.77,48,48,True,True,FR,FR
2894,61.03,61.03,75,75,False,False,US,US
2895,98.67,98.67,80,80,False,False,US,US
2896,8.84,8.84,36,36,False,,FR,FR
2897,97.45,97.45,49,49,False,False,FR,FR
2898,20.4,20.4,68,68,False,False,FR,FR
2899,62.31,62.31,51,51,False,False,DE,DE
2900,42.01,42.01,57,57,False,False,DE,DE
2901,38.4,38.4,42,42,False,False,FR,FR
2902,93.12,93.12,79,79,True,True,US,US
2903,14.92,14.92,64,64,False,False,UK,UK
2904,99.71,99.71,88,88,True,True,US,US
2905,37.91,37.91,74,74,True,True,JP,JP
2906,64.88,64.88,44,44,False,False,FR,FR
2907,96.79,96.79,41,41,True,True,FR,FR
2908,5.76,5.76,24,24,False,False,DE,DE
2909,92.29,92.29,63,63,True,True,JP,JP
2910,56.78,56.78,72,,False,False,JP,JP
2911,70.44,70.44,43,43,True,True,FR,FR
2912,14.92,14.92,19,19,True,True,JP,
2913,53.34,53.34,78,78,False,False,FR,FR
2914,67.35,67.35,34,34,True,True,FR,FR
2915,45.62,45.62,60,60,True,True,UK,UK
2916,15.5,15.5,21,21,True,True,JP,JP
2917,24.41,24.41,22,22,False,False,US,US
2918,85.44,85.44,83,,True,True,FR,FR
2919,3.45,3.45,67,67,True,True,FR,FR
2920,70.89,,18,18,False,False,US,US
2921,99.94,99.94,25,25,False,False,FR,FR
2922,0.75,0.75,53,53,False,False,US,US
2923,16.1,16.1,67,67,False,False,DE,
2924,67.41,67.41,48,48,True,True,JP,JP
2925,6.0,6.0,81,81,True,True,US,
2926,58.98,58.98,65,65,False,False,UK,UK
2927,68.4,68.4,62,62,False,False,DE,DE
2928,58.81,58.81,39,39,False,False,JP,JP
2929,36.52,36.52,67,67,True,True,UK,UK
2930,69.73,69.73,81,81,False,False,US,US
2931,59.43,59.43,21,21,True,True,US,
2932,20.76,20.76,71,71,True,True,US,US
2933,56.31,56.31,82,82,False,False,JP,JP
2934,88.19,88.19,49,49,True,True,FR,FR
2935,66.68,66.68,73,73,True,True,DE,DE
2936,47.18,47.18,44,44,True,True,JP,JP
2937,32.16,32.16,32,32,True,True,JP,JP
2938,8.59,8.59,77,77,False,False,JP,JP
2939,24.46,24.46,40,40,True,True,US,US
2940,1.12,1.12,73,73,False,False,US,US
2941,98.66,98.66,41,41,True,True,FR,FR
2942,22.25,22.25,47,47,False,False,UK,UK
2943,81.49,81.49,68,,True,True,US,US
2944,16.86,16.86,42,42,True,True,FR,FR
2945,28.36,,76,76,True,True,UK,UK
2946,41.83,41.83,20,20,False,False,JP,JP
2947,32.44,32.44,18,18,False,False,DE,DE
2948,79.84,79.84,23,23,True,True,UK,UK
2949,95.77,95.77,36,36,True,True,JP,JP
2950,87.53,87.53,21,21,True,True,FR,FR
2951,15.36,15.36,45,45,True,True,UK,UK
2952,77.67,77.67,19,19,True,True,US,US
2953,14.79,14.79,73,73,False,False,DE,DE
2954,91.34,91.34,29,29,True,True,FR,FR
2955,51.79,51.79,88,88,True,True,JP,
2956,33.64,33.64,80,80,False,False,US,US
2957,15.7,15.7,68,68,False,False,DE,
2958,1.18,1.18,76,76,True,True,JP,JP
2959,24.79,24.79,74,74,False,False,FR,FR
2960,91.4,91.4,79,79,False,False,US,US
2961,79.73,79.73,58,58,True,True,JP,JP
2962,96.98,96.98,63,63,True,True,FR,FR
2963,10.08,10.08,52,52,False,False,DE,DE
2964,59.22,59.22,63,63,True,True,FR,FR
2965,25.72,25.72,45,45,False,False,FR,FR
2966,54.29,54.29,27,27,True,True,UK,UK
2967,32.05,32.05,85,85,True,True,FR,FR
2968,28.35,28.35,69,,False,False,UK,UK
2969,57.38,57.38,69,69,False,False,UK,UK
2970,18.33,18.33,38,,True,True,DE,DE
2971,46.91,46.91,74,74,False,False,US,US
2972,65.08,65.08,55,55,True,True,FR,FR
2973,12.82,12.82,23,23,False,False,DE,DE
2974,93.06,,87,87,True,True,FR,FR
2975,50.57,50.57,90,90,True,True,US,US
2976,81.95,81.95,81,81,True,True,DE,DE
2977,65.39,65.39,52,52,True,True,DE,DE
2978,71.0,71.0,35,35,True,True,US,US
2979,71.61,71.61,18,18,False,False,DE,DE
2980,87.51,87.51,71,71,False,False,JP,JP
2981,61.36,61.36,83,83,False,False,JP,JP
2982,27.82,27.82,25,25,False,False,US,US
2983,9.95,9.95,67,67,True,True,JP,JP
2984,60.63,60.63,19,19,False,False,DE,DE
2985,6.64,6.64,74,74,True,True,US,
2986,24.13,24.13,20,20,True,True,JP,JP
2987,6.07,6.07,89,89,True,True,DE,
2988,54.89,54.89,30,30,True,True,JP,JP
2989,16.03,16.03,47,47,False,False,US,US
2990,61.04,61.04,68,68,False,False,US,US
2991,79.09,79.09,79,79,False,False,JP,JP
2992,82.19,82.19,44,44,False,False,UK,UK
2993,30.95,,89,89,False,,DE,DE
2994,54.9,54.9,19,19,True,True,FR,FR
2995,56.3,56.3,52,52,False,False,JP,JP
2996,47.29,47.29,90,90,True,True,UK,UK
2997,65.51,65.51,38,,False,False,FR,FR
2998,21.01,21.01,56,56,True,,FR,FR
2999,97.92,97.92,50,50,False,False,FR,FR
3000,9.81,9.81,46,46,False,False,DE,DE
3001,82.92,82.92,74,74,False,False,US,US
3002,59.41,59.41,55,55,True,True,UK,UK
3003,24.49,24.49,70,70,True,True,DE,
3004,74.57,74.57,55,55,False,False,DE,
3005,8.45,8.45,90,90,True,True,US,US
3006,77.44,77.44,52,52,False,False,FR,FR
3007,59.0,59.0,76,76,False,,DE,DE
3008,11.08,11.08,62,62,True,True,FR,FR
3009,7.95,7.95,76,,True,True,DE,DE
3010,75.08,75.08,82,82,False,False,UK,UK
3011,29.29,29.29,34,34,True,True,US,US
3012,88.93,88.93,40,40,True,True,US,US
3013,76.21,76.21,40,40,True,True,DE,DE
3014,69.82,69.82,53,53,False,False,UK,UK
3015,27.86,27.86,53,53,True,True,FR,FR
3016,70.89,70.89,18,18,False,False,FR,FR
3017,94.81,94.81,83,83,True,True,UK,UK
3018,9.16,9.16,80,80,True,True,FR,FR
3019,32.62,,61,61,True,True,DE,DE
3020,23.47,23.47,40,40,False,False,JP,JP
3021,39.33,39.33,78,78,True,True,JP,JP
3022,74.23,74.23,37,37,False,,JP,JP
3023,47.42,,40,40,True,True,US,US
3024,57.07,57.07,90,,False,False,DE,DE
3025,31.42,31.42,85,85,True,True,US,US
3026,14.13,14.13,60,60,False,False,JP,JP
3027,26.69,26.69,30,30,True,True,FR,FR
3028,85.97,85.97,26,26,True,True,UK,UK
3029,60.24,60.24,88,88,True,True,FR,FR
3030,37.8,37.8,37,37,False,False,DE,DE
3031,78.99,78.99,67,67,False,False,DE,DE
3032,6.45,6.45,43,43,True,True,DE,DE
3033,25.39,25.39,54,54,True,,JP,JP
3034,23.01,23.01,89,89,True,True,FR,FR
3035,98.54,98.54,61,61,False,,DE,DE
3036,70.61,70.61,49,49,True,True,FR,FR
3037,61.78,61.78,48,48,False,False,US,US
3038,0.5,0.5,34,34,False,False,UK,UK
3039,18.43,18.43,58,58,False,False,US,US
3040,63.55,63.55,59,59,True,True,JP,JP
3041,37.97,37.97,24,24,True,True,US,US
3042,92.43,92.43,47,,True,True,JP,JP
3043,76.47,76.47,65,65,False,False,JP,JP
3044,44.74,44.74,22,22,False,False,JP,JP
3045,74.95,74.95,89,89,False,False,FR,FR
3046,97.54,97.54,80,80,True,True,DE,DE
3047,46.1,46.1,64,64,True,True,JP,JP
3048,64.25,,19,19,False,False,JP,JP
3049,91.87,91.87,55,55,True,True,JP,JP
